Session,Day,Turnover,Player_Name,Drill,Duration,Relative_distance,Z4_relative_distance,Z5_relative_distance,Z6_relative_distance,Relative_HSD,Relative_sprint_distance,Relative_accelerations,Relative_decelerations,Max_speed
7,MD+3,7,Beni,"Passing Drill, Tactical, 3 Structure 3GK",5.0,545,107,10,0,2.04,14,2.38,0.79,22.0
7,MD+3,7,Beni,"Passing Drill, Tactical, 3 Structure 3GK",5.0,434,49,30,0,6.05,37,0.8,0.0,23.64
7,MD+3,7,Beni,"Passing Drill, Tactical, 3 Structure 3GK",5.0,500,82,10,0,1.94,10,1.59,0.6,24.09
7,MD+3,7,Beni,Tactical Defense (All The Field,3.1,388,43,17,0,5.49,10,1.93,2.57,23.86
7,MD+3,7,Beni,Tactical Defense (All The Field,3.4,326,27,7,0,2.02,5,0.58,0.87,22.69
7,MD+3,7,Beni,Tactical Defense (All The Field,3.0,389,112,49,1,16.32,69,2.32,2.65,25.21
7,MD+3,7,Beni,Tactical Defense (All The Field,3.2,382,61,45,0,14.3,54,1.89,1.26,24.5
7,MD+3,7,Beni,Tactical Defense (All The Field,3.1,360,77,29,0,9.31,29,1.94,1.62,24.93
7,MD+3,7,Beni,Tactical Defense (All The Field,3.1,386,80,24,5,9.42,38,2.88,3.19,26.31
7,MD+3,7,Don,"Passing Drill, Tactical, 3 Structure 3GK",5.0,445,78,15,0,3.06,20,1.79,0.2,21.77
7,MD+3,7,Don,"Passing Drill, Tactical, 3 Structure 3GK",5.0,421,76,24,0,4.82,44,0.4,0.4,23.44
7,MD+3,7,Don,"Passing Drill, Tactical, 3 Structure 3GK",5.0,483,24,1,0,0.22,0,1.19,0.99,20.64
7,MD+3,7,Don,Tactical Defense (All The Field,3.1,466,83,12,0,3.7,14,1.61,2.25,21.86
7,MD+3,7,Don,Tactical Defense (All The Field,3.4,379,35,26,12,11.05,37,2.03,2.03,27.02
7,MD+3,7,Don,Tactical Defense (All The Field,3.0,410,36,20,20,13.19,39,1.32,1.99,30.55
7,MD+3,7,Don,Tactical Defense (All The Field,3.2,409,89,22,0,6.82,27,2.2,2.52,22.62
7,MD+3,7,Don,Tactical Defense (All The Field,3.1,443,60,15,0,4.95,15,1.94,1.94,23.48
7,MD+3,7,Don,Tactical Defense (All The Field,3.1,432,120,18,0,5.82,5,2.56,2.24,21.44
7,MD+3,7,Zada,"Passing Drill, Tactical, 3 Structure 3GK",5.0,566,101,21,0,4.23,24,1.59,0.79,22.1
7,MD+3,7,Zada,"Passing Drill, Tactical, 3 Structure 3GK",5.0,489,50,20,4,4.83,29,1.0,0.6,27.01
7,MD+3,7,Zada,"Passing Drill, Tactical, 3 Structure 3GK",5.0,492,48,13,0,2.66,24,0.79,0.4,23.08
7,MD+3,7,Zada,Tactical Defense (All The Field,3.1,402,52,27,1,9.08,41,1.93,1.61,25.42
7,MD+3,7,Zada,Tactical Defense (All The Field,3.4,374,29,7,0,1.9,8,1.45,0.87,23.72
7,MD+3,7,Zada,Tactical Defense (All The Field,3.0,398,77,31,17,15.64,53,1.66,2.65,29.7
7,MD+3,7,Zada,Tactical Defense (All The Field,3.2,391,77,19,0,6.13,20,1.26,1.89,24.25
7,MD+3,7,Zada,Tactical Defense (All The Field,3.1,395,71,13,0,4.16,14,1.62,1.94,25.12
7,MD+3,7,Zada,Tactical Defense (All The Field,3.1,423,108,15,0,4.72,13,1.6,1.92,21.69
7,MD+3,7,Kasa,"Passing Drill, Tactical, 3 Structure 3GK",5.0,533,96,3,0,0.56,4,1.19,0.6,21.09
7,MD+3,7,Kasa,"Passing Drill, Tactical, 3 Structure 3GK",5.0,428,43,12,0,2.32,12,1.4,0.6,24.64
7,MD+3,7,Kasa,"Passing Drill, Tactical, 3 Structure 3GK",5.0,480,40,11,0,2.21,11,0.99,0.0,23.05
7,MD+3,7,Kasa,Tactical Defense (All The Field,3.1,411,82,19,0,6.11,22,1.61,1.61,24.04
7,MD+3,7,Kasa,Tactical Defense (All The Field,3.4,411,53,15,0,4.24,13,1.74,1.45,23.53
7,MD+3,7,Kasa,Tactical Defense (All The Field,3.0,361,45,30,4,10.96,36,0.99,1.66,27.21
7,MD+3,7,Kasa,Tactical Defense (All The Field,3.2,385,81,28,0,8.79,35,1.26,1.57,24.08
7,MD+3,7,Kasa,Tactical Defense (All The Field,3.1,426,90,15,1,5.36,18,0.65,1.94,27.46
7,MD+3,7,Kasa,Tactical Defense (All The Field,3.1,417,111,31,0,9.93,40,0.64,0.64,23.04
7,MD+3,7,Zoabi,"Passing Drill, Tactical, 3 Structure 3GK",5.0,511,71,3,0,0.67,0,0.6,0.0,21.02
7,MD+3,7,Zoabi,"Passing Drill, Tactical, 3 Structure 3GK",5.0,477,47,16,0,3.18,20,0.2,0.0,24.87
7,MD+3,7,Zoabi,"Passing Drill, Tactical, 3 Structure 3GK",5.0,460,24,9,0,1.73,11,0.0,0.2,22.3
7,MD+3,7,Zoabi,Tactical Defense (All The Field,3.1,317,21,1,0,0.18,0,0.32,0.64,19.94
7,MD+3,7,Zoabi,Tactical Defense (All The Field,3.4,288,25,1,0,0.17,0,1.16,0.87,20.86
7,MD+3,7,Zoabi,Tactical Defense (All The Field,3.0,200,0,0,0,0.0,0,0.0,0.0,12.28
7,MD+3,7,Zoabi,Tactical Defense (All The Field,3.2,284,24,2,0,0.54,0,0.63,0.63,21.47
7,MD+3,7,Zoabi,Tactical Defense (All The Field,3.1,315,14,13,15,9.08,30,1.3,0.65,28.84
7,MD+3,7,Zoabi,Tactical Defense (All The Field,3.1,359,19,13,0,4.08,14,1.28,0.96,24.68
7,MD+3,7,Hamani,"Passing Drill, Tactical, 3 Structure 3GK",5.0,515,114,20,0,3.96,25,0.79,0.2,23.04
7,MD+3,7,Hamani,"Passing Drill, Tactical, 3 Structure 3GK",5.0,521,78,16,10,5.18,29,1.6,0.2,27.89
7,MD+3,7,Hamani,"Passing Drill, Tactical, 3 Structure 3GK",5.0,524,68,2,0,0.34,0,0.79,0.6,20.73
7,MD+3,7,Hamani,Tactical Defense (All The Field,3.1,413,57,7,0,2.23,11,0.96,0.64,21.46
7,MD+3,7,Hamani,Tactical Defense (All The Field,3.4,394,54,18,1,5.33,17,1.74,1.16,25.25
7,MD+3,7,Hamani,Tactical Defense (All The Field,3.0,362,61,7,0,2.25,11,1.66,1.99,21.55
7,MD+3,7,Hamani,Tactical Defense (All The Field,3.2,403,57,0,0,0.0,0,0.63,0.63,19.21
7,MD+3,7,Hamani,Tactical Defense (All The Field,3.1,354,51,0,0,0.0,0,2.59,0.65,18.17
7,MD+3,7,Hamani,Tactical Defense (All The Field,3.1,367,64,4,0,1.27,9,1.28,1.28,21.05
7,MD+3,7,Yehezkel,"Passing Drill, Tactical, 3 Structure 3GK",5.0,499,84,34,0,6.78,40,1.19,0.4,25.17
7,MD+3,7,Yehezkel,"Passing Drill, Tactical, 3 Structure 3GK",5.0,528,79,5,0,1.05,9,0.4,0.2,22.43
7,MD+3,7,Yehezkel,"Passing Drill, Tactical, 3 Structure 3GK",5.0,496,60,1,0,0.23,0,1.39,0.79,20.87
7,MD+3,7,Yehezkel,Tactical Defense (All The Field,3.1,355,43,15,0,4.86,18,0.64,0.32,21.88
7,MD+3,7,Yehezkel,Tactical Defense (All The Field,3.4,354,58,15,0,4.23,13,0.58,0.0,22.74
7,MD+3,7,Yehezkel,Tactical Defense (All The Field,3.0,343,79,23,1,7.8,27,1.66,0.66,25.34
7,MD+3,7,Yehezkel,Tactical Defense (All The Field,3.2,337,69,19,0,6.11,23,0.63,0.31,23.21
7,MD+3,7,Yehezkel,Tactical Defense (All The Field,3.1,325,90,4,0,1.41,4,2.27,1.3,24.92
7,MD+3,7,Yehezkel,Tactical Defense (All The Field,3.1,318,66,9,5,4.25,13,1.6,1.28,30.21
7,MD+3,7,Rahamim,"Passing Drill, Tactical, 3 Structure 3GK",5.0,470,102,7,0,1.46,11,0.79,0.2,21.23
7,MD+3,7,Rahamim,"Passing Drill, Tactical, 3 Structure 3GK",5.0,552,144,7,0,1.47,10,0.8,0.2,21.36
7,MD+3,7,Rahamim,"Passing Drill, Tactical, 3 Structure 3GK",5.0,547,54,3,0,0.56,6,1.99,0.79,20.61
7,MD+3,7,Rahamim,Tactical Defense (All The Field,3.1,416,99,10,0,3.26,22,0.96,0.32,21.41
7,MD+3,7,Rahamim,Tactical Defense (All The Field,3.4,351,41,2,0,0.48,0,1.16,0.29,20.05
7,MD+3,7,Rahamim,Tactical Defense (All The Field,3.0,356,60,22,7,9.74,26,1.66,2.98,26.93
7,MD+3,7,Rahamim,Tactical Defense (All The Field,3.2,403,81,6,0,1.99,6,2.52,2.2,22.59
7,MD+3,7,Rahamim,Tactical Defense (All The Field,3.1,334,55,0,0,0.0,0,1.3,0.97,19.45
7,MD+3,7,Rahamim,Tactical Defense (All The Field,3.1,359,83,2,0,0.53,0,0.96,0.96,19.9
7,MD+3,7,Grechkin,"Passing Drill, Tactical, 3 Structure 3GK",5.0,542,92,6,0,1.23,0,1.79,0.0,20.92
7,MD+3,7,Grechkin,"Passing Drill, Tactical, 3 Structure 3GK",5.0,439,24,25,0,4.93,26,0.4,0.6,24.6
7,MD+3,7,Grechkin,"Passing Drill, Tactical, 3 Structure 3GK",5.0,459,34,1,0,0.11,0,0.99,0.0,20.03
7,MD+3,7,Grechkin,Tactical Defense (All The Field,3.1,393,48,6,0,1.98,6,1.61,0.32,20.83
7,MD+3,7,Grechkin,Tactical Defense (All The Field,3.4,311,29,1,0,0.33,0,0.87,0.29,20.52
7,MD+3,7,Grechkin,Tactical Defense (All The Field,3.0,305,31,10,0,3.24,10,0.66,0.66,23.63
7,MD+3,7,Grechkin,Tactical Defense (All The Field,3.2,374,41,26,0,8.25,34,1.26,0.0,24.07
7,MD+3,7,Grechkin,Tactical Defense (All The Field,3.1,386,62,12,0,4.02,19,1.62,1.3,22.11
7,MD+3,7,Grechkin,Tactical Defense (All The Field,3.1,373,53,2,0,0.72,0,1.6,1.6,20.86
7,MD+3,7,Elmishli,"Passing Drill, Tactical, 3 Structure 3GK",5.0,621,92,13,0,2.6,25,2.19,0.4,21.62
7,MD+3,7,Elmishli,"Passing Drill, Tactical, 3 Structure 3GK",5.0,465,43,5,0,0.91,7,1.0,0.2,21.72
7,MD+3,7,Elmishli,"Passing Drill, Tactical, 3 Structure 3GK",5.0,476,37,0,0,0.0,0,1.39,0.79,18.11
7,MD+3,7,Elmishli,Tactical Defense (All The Field,3.1,294,49,13,0,4.22,17,1.61,1.28,21.58
7,MD+3,7,Elmishli,Tactical Defense (All The Field,3.4,293,42,3,0,0.97,0,0.29,0.0,20.81
7,MD+3,7,Elmishli,Tactical Defense (All The Field,3.0,329,50,15,0,4.94,15,1.66,1.66,24.0
7,MD+3,7,Elmishli,Tactical Defense (All The Field,3.2,328,53,21,11,9.96,37,0.94,0.94,26.34
7,MD+3,7,Elmishli,Tactical Defense (All The Field,3.1,342,52,16,0,5.19,19,1.94,1.62,23.87
7,MD+3,7,Elmishli,Tactical Defense (All The Field,3.1,327,46,6,0,1.81,10,1.6,2.24,21.57
7,MD+3,7,Kogu,"Passing Drill, Tactical, 3 Structure 3GK",5.0,459,137,4,0,0.89,0,1.19,1.19,21.19
7,MD+3,7,Kogu,"Passing Drill, Tactical, 3 Structure 3GK",5.0,428,104,28,14,8.33,43,1.6,1.0,30.07
7,MD+3,7,Kogu,"Passing Drill, Tactical, 3 Structure 3GK",5.0,439,91,9,0,1.79,5,1.39,1.39,21.36
7,MD+3,7,Kogu,Tactical Defense (All The Field,3.1,337,66,33,22,17.41,56,1.93,0.96,28.98
7,MD+3,7,Kogu,Tactical Defense (All The Field,3.4,301,41,10,0,2.85,23,0.58,1.16,22.21
7,MD+3,7,Kogu,Tactical Defense (All The Field,3.0,314,60,29,12,13.52,49,0.66,0.33,27.7
7,MD+3,7,Kogu,Tactical Defense (All The Field,3.2,361,42,24,26,15.57,47,1.26,0.63,30.62
7,MD+3,7,Kogu,Tactical Defense (All The Field,3.1,341,43,9,0,2.99,8,0.97,0.97,24.17
7,MD+3,7,Kogu,Tactical Defense (All The Field,3.1,348,29,22,4,8.52,30,0.64,0.64,27.14
8,MD-4,7,Baco,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,95,0,0,0,0.0,0,2.0,1.5,12.15
8,MD-4,7,Baco,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,204,24,0,0,0.0,0,2.97,2.97,17.99
8,MD-4,7,Baco,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,177,6,0,0,0.0,0,1.49,0.5,17.94
8,MD-4,7,Baco,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,199,6,0,0,0.0,0,0.98,1.47,18.05
8,MD-4,7,Baco,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,210,9,0,0,0.0,0,1.52,1.52,16.28
8,MD-4,7,Baco,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,270,34,1,0,0.22,0,1.56,1.56,20.22
8,MD-4,7,Baco,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,228,19,3,0,1.15,5,0.4,1.2,21.01
8,MD-4,7,Baco,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,265,20,8,0,3.43,9,2.02,0.81,23.5
8,MD-4,7,Baco,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,227,29,13,0,5.02,15,0.38,0.38,23.33
8,MD-4,7,Baco,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,252,32,0,0,0.0,0,1.57,1.57,19.29
8,MD-4,7,Baco,Tactical Offense 11vs11 (All The Field,2.6,298,51,0,0,0.0,0,0.38,0.0,19.09
8,MD-4,7,Baco,Tactical Offense 11vs11 (All The Field,3.2,332,68,13,0,4.16,13,1.23,0.31,24.53
8,MD-4,7,Baco,Tactical Offense 11vs11 (All The Field,3.4,327,11,0,0,0.0,0,0.29,0.29,17.53
8,MD-4,7,Baco,Tactical Offense 11vs11 (All The Field,3.5,318,31,0,0,0.0,0,2.02,0.58,19.57
8,MD-4,7,Baco,Tactical Offense 11vs11 (All The Field,3.4,360,52,10,0,2.95,6,1.16,0.87,21.24
8,MD-4,7,Glazer,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,194,16,0,0,0.0,0,2.0,3.49,19.77
8,MD-4,7,Glazer,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,98,0,0,0,0.0,0,1.49,0.5,11.25
8,MD-4,7,Glazer,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,202,10,0,0,0.0,0,3.97,4.96,17.35
8,MD-4,7,Glazer,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,216,37,0,0,0.0,0,1.47,2.95,18.25
8,MD-4,7,Glazer,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,167,17,1,0,0.29,0,2.03,2.03,20.93
8,MD-4,7,Glazer,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,271,34,6,0,2.52,10,0.78,1.17,22.41
8,MD-4,7,Glazer,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,247,13,0,0,0.0,0,1.2,0.8,19.71
8,MD-4,7,Glazer,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,265,36,8,0,3.21,14,2.02,1.62,21.31
8,MD-4,7,Glazer,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,219,19,8,0,3.09,13,1.15,0.38,21.79
8,MD-4,7,Glazer,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,222,7,13,0,5.11,13,0.78,0.78,24.45
8,MD-4,7,Glazer,Tactical Offense 11vs11 (All The Field,2.6,265,56,2,0,0.63,0,0.0,0.0,20.43
8,MD-4,7,Glazer,Tactical Offense 11vs11 (All The Field,3.2,297,54,32,0,9.86,43,0.62,0.92,22.56
8,MD-4,7,Glazer,Tactical Offense 11vs11 (All The Field,3.4,313,26,8,0,2.23,9,0.29,0.29,22.34
8,MD-4,7,Glazer,Tactical Offense 11vs11 (All The Field,3.5,351,12,0,0,0.0,0,1.15,0.29,16.31
8,MD-4,7,Glazer,Tactical Offense 11vs11 (All The Field,3.4,347,65,13,0,3.66,22,0.58,0.29,21.89
8,MD-4,7,Yao,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,186,9,0,0,0.0,0,2.49,3.49,18.94
8,MD-4,7,Yao,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,188,12,0,0,0.0,0,2.48,2.97,19.39
8,MD-4,7,Yao,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,85,3,0,0,0.0,0,0.99,0.99,17.37
8,MD-4,7,Yao,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,175,4,0,0,0.0,0,3.44,1.47,16.32
8,MD-4,7,Yao,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,149,7,0,0,0.0,0,2.03,2.03,17.65
8,MD-4,7,Yao,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,250,36,24,2,10.05,25,1.56,1.17,25.55
8,MD-4,7,Yao,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,215,12,0,0,0.0,0,1.59,1.99,18.01
8,MD-4,7,Yao,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,233,24,15,7,8.55,21,2.02,1.62,27.66
8,MD-4,7,Yao,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,278,31,20,6,10.03,26,1.91,1.15,27.38
8,MD-4,7,Yao,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,274,17,25,6,12.22,33,1.96,1.96,27.11
8,MD-4,7,Yao,Tactical Offense 11vs11 (All The Field,2.6,289,29,13,18,11.66,33,1.13,1.13,28.52
8,MD-4,7,Yao,Tactical Offense 11vs11 (All The Field,3.2,341,63,20,0,6.29,26,1.85,0.92,24.68
8,MD-4,7,Yao,Tactical Offense 11vs11 (All The Field,3.4,310,39,0,0,0.0,0,1.45,1.45,18.69
8,MD-4,7,Yao,Tactical Offense 11vs11 (All The Field,3.5,341,52,12,0,3.46,12,0.58,0.29,23.84
8,MD-4,7,Yao,Tactical Offense 11vs11 (All The Field,3.4,291,23,3,0,0.82,0,0.87,0.58,20.63
8,MD-4,7,Agvadish,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,222,29,0,0,0.0,0,3.49,4.49,18.27
8,MD-4,7,Agvadish,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,188,29,3,0,1.4,0,3.96,3.96,20.91
8,MD-4,7,Agvadish,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,223,24,0,0,0.0,0,3.97,3.47,17.71
8,MD-4,7,Agvadish,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,118,1,0,0,0.0,0,0.98,1.47,15.74
8,MD-4,7,Agvadish,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,217,20,2,0,0.87,5,3.04,4.56,21.2
8,MD-4,7,Agvadish,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,229,19,11,0,4.45,13,1.95,1.17,23.13
8,MD-4,7,Agvadish,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,224,13,0,0,0.0,0,1.59,1.2,19.04
8,MD-4,7,Agvadish,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,254,45,25,10,14.07,34,2.42,3.63,27.8
8,MD-4,7,Agvadish,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,249,40,1,0,0.21,0,2.67,0.76,19.98
8,MD-4,7,Agvadish,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,236,33,1,0,0.22,0,2.35,1.57,19.96
8,MD-4,7,Agvadish,Tactical Offense 11vs11 (All The Field,2.6,259,20,32,22,20.33,55,1.13,1.89,30.75
8,MD-4,7,Agvadish,Tactical Offense 11vs11 (All The Field,3.2,355,53,64,13,23.92,86,1.23,1.54,28.03
8,MD-4,7,Agvadish,Tactical Offense 11vs11 (All The Field,3.4,336,78,40,1,11.71,54,1.16,0.58,26.62
8,MD-4,7,Agvadish,Tactical Offense 11vs11 (All The Field,3.5,374,80,17,1,5.43,29,1.15,1.73,26.58
8,MD-4,7,Agvadish,Tactical Offense 11vs11 (All The Field,3.4,392,65,64,40,30.16,130,1.73,1.16,32.84
8,MD-4,7,Maliach,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,100,0,0,0,0.0,0,3.49,2.0,13.93
8,MD-4,7,Maliach,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,71,0,0,0,0.0,0,2.48,0.99,13.15
8,MD-4,7,Maliach,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,76,0,0,0,0.0,0,0.99,0.5,11.86
8,MD-4,7,Maliach,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,84,0,0,0,0.0,0,1.96,1.96,14.5
8,MD-4,7,Maliach,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,82,0,0,0,0.0,0,3.04,0.51,13.09
8,MD-4,7,Eshata,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,206,16,0,0,0.0,0,2.99,4.99,17.23
8,MD-4,7,Eshata,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,209,19,0,0,0.0,0,2.97,3.96,18.04
8,MD-4,7,Eshata,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,200,6,0,0,0.0,0,1.49,2.48,15.88
8,MD-4,7,Eshata,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,207,12,0,0,0.0,0,3.93,1.96,18.92
8,MD-4,7,Eshata,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,203,25,1,0,0.56,0,4.05,3.04,20.0
8,MD-4,7,Eshata,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,308,40,12,21,12.72,31,2.34,2.34,30.72
8,MD-4,7,Eshata,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,302,29,32,22,21.45,53,0.8,1.59,29.28
8,MD-4,7,Eshata,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,254,24,15,0,5.91,14,2.42,1.62,23.49
8,MD-4,7,Eshata,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,277,7,2,0,0.91,0,3.05,2.67,22.59
8,MD-4,7,Eshata,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,258,22,0,0,0.0,0,1.17,2.35,18.93
8,MD-4,7,Eshata,Tactical Offense 11vs11 (All The Field,2.6,341,90,26,2,10.81,35,1.51,1.13,26.38
8,MD-4,7,Eshata,Tactical Offense 11vs11 (All The Field,3.2,412,56,88,12,30.74,119,1.23,1.85,27.84
8,MD-4,7,Eshata,Tactical Offense 11vs11 (All The Field,3.4,432,57,32,21,15.59,64,0.87,1.45,30.59
8,MD-4,7,Eshata,Tactical Offense 11vs11 (All The Field,3.5,467,72,39,13,14.86,45,1.73,2.3,27.55
8,MD-4,7,Eshata,Tactical Offense 11vs11 (All The Field,3.4,455,81,35,0,10.06,45,0.87,1.45,23.39
8,MD-4,7,Altman,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,186,0,0,0,0.0,0,1.5,0.0,13.99
8,MD-4,7,Altman,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,220,2,0,0,0.0,0,0.0,1.98,15.21
8,MD-4,7,Altman,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,192,6,0,0,0.0,0,1.98,0.99,16.04
8,MD-4,7,Altman,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,209,1,0,0,0.0,0,1.47,1.47,15.62
8,MD-4,7,Altman,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,182,1,0,0,0.0,0,2.03,1.01,15.34
8,MD-4,7,Biton,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,162,5,0,0,0.0,0,2.49,2.0,16.78
8,MD-4,7,Biton,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,214,8,0,0,0.0,0,0.5,1.49,15.96
8,MD-4,7,Biton,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,163,2,0,0,0.0,0,1.49,2.48,15.06
8,MD-4,7,Biton,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,152,3,0,0,0.0,0,1.96,0.49,16.18
8,MD-4,7,Biton,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,210,18,0,0,0.0,0,3.55,3.04,17.85
8,MD-4,7,Biton,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,221,21,0,0,0.0,0,1.95,1.95,18.58
8,MD-4,7,Biton,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,251,10,7,0,2.92,7,1.59,1.2,23.89
8,MD-4,7,Biton,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,224,15,0,0,0.0,0,0.81,1.21,17.27
8,MD-4,7,Biton,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,213,8,0,0,0.0,0,0.76,0.76,18.53
8,MD-4,7,Biton,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,267,30,9,0,3.45,9,1.17,1.17,22.4
8,MD-4,7,Biton,Tactical Offense 11vs11 (All The Field,2.6,306,58,51,16,25.44,80,1.13,1.51,29.64
8,MD-4,7,Biton,Tactical Offense 11vs11 (All The Field,3.2,352,51,41,16,17.54,62,1.23,0.92,29.16
8,MD-4,7,Biton,Tactical Offense 11vs11 (All The Field,3.4,355,61,20,0,5.66,26,1.16,0.87,23.81
8,MD-4,7,Biton,Tactical Offense 11vs11 (All The Field,3.5,336,21,18,1,5.48,22,0.0,0.29,25.56
8,MD-4,7,Biton,Tactical Offense 11vs11 (All The Field,3.4,298,15,20,7,7.75,30,0.87,0.29,28.28
8,MD-4,7,Beni,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,200,5,0,0,0.0,0,3.49,3.49,17.88
8,MD-4,7,Beni,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,226,23,0,0,0.0,0,3.47,3.47,17.97
8,MD-4,7,Beni,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,213,14,0,0,0.0,0,2.98,2.48,17.34
8,MD-4,7,Beni,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,181,16,2,0,1.13,0,2.95,2.45,21.08
8,MD-4,7,Beni,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,103,0,0,0,0.0,0,2.03,1.01,14.32
8,MD-4,7,Beni,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,226,39,9,0,3.66,10,1.17,0.78,23.26
8,MD-4,7,Beni,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,280,42,20,15,13.67,37,3.19,2.39,28.39
8,MD-4,7,Beni,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,233,20,4,0,1.64,5,2.42,2.42,21.79
8,MD-4,7,Beni,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,210,38,20,0,7.45,20,1.91,1.53,25.11
