Session ,Day,Player Last Name,Player Primary Position,Drill Title,Drill Start Time,Drill End Time,Session Start Time,Session End Time,Total Time,Total Distance,Distance Zone 4 (Absolute),Distance Zone 5 (Absolute),Distance Zone 6 (Absolute),HSR Per Minute (Absolute),Sprint Distance,Accelerations Per Min,Decelerations Per Min,Max Speed,Distance Per Min,Accelerations,Decelerations,HMLD Per Minute,HML Distance
2,MD-3,Eshata,,"LSG, 4SG + 1G, Set 4",10:18:15,10:21:15,09:41:00,10:25:45,00:03:00,421,69,32,23,18.25,54,2.33,3,27.32,140.25,7,9,41.63,125
2,MD-3,Eshata,,"LSG, 4SG + 1G, Set 5",10:22:45,10:25:45,09:41:00,10:25:45,00:03:00,419,84,53,15,22.54,68,2.33,2,28.34,139.58,7,6,46.64,140
2,MD-3,Altman,,"Ball movement, 8SG, 36x54",09:41:00,09:43:30,09:41:00,10:25:45,00:02:30,320,40,5,0,1.83,6,1.2,0.4,21.51,127.79,3,1,22.1,55
2,MD-3,Altman,,"Ball movement, 8SG, 36x54, Set 2",09:44:30,09:47:00,09:41:00,10:25:45,00:02:29,336,51,3,0,1.14,0,0.8,0.8,21.13,134.76,2,2,27.88,69
2,MD-3,Altman,,"Ball movement, 8SG, 36x54, Set 3",09:48:21,09:50:51,09:41:00,10:25:45,00:02:30,323,46,0,0,0,0,1.2,0.4,17.9,128.65,3,1,26.7,67
2,MD-3,Altman,,"Ball movement, 8SG, 36x54, Set 4",09:51:50,09:54:21,09:41:00,10:25:45,00:02:30,266,13,9,0,3.69,8,1.2,1.2,24.72,105.96,3,3,11.73,29
2,MD-3,Altman,,"Ball movement, 8SG, 36x54, Set 5",09:55:20,09:57:50,09:41:00,10:25:45,00:02:30,325,40,0,0,0,0,0.8,1.6,17.55,129.67,2,4,20.22,51
2,MD-3,Altman,,"LSG, 4SG + 1G, Set 1",10:04:43,10:07:45,09:41:00,10:25:45,00:03:01,513,127,43,0,14.07,54,1.65,1.65,25.16,169.35,5,5,43.98,133
2,MD-3,Altman,,"LSG, 4SG + 1G, Set 2",10:09:15,10:12:15,09:41:00,10:25:45,00:03:00,321,146,0,0,0,0,0.33,0,19.51,106.96,1,0,18.9,57
2,MD-3,Altman,,"LSG, 4SG + 1G, Set 3",10:13:45,10:16:45,09:41:00,10:25:45,00:03:00,514,149,69,1,23.54,76,1.33,0.33,25.63,171.27,4,1,47.4,142
2,MD-3,Altman,,"LSG, 4SG + 1G, Set 4",10:18:15,10:21:15,09:41:00,10:25:45,00:03:00,163,18,0,0,0,0,0,0,16.69,54.28,0,0,2.55,8
2,MD-3,Altman,,"LSG, 4SG + 1G, Set 5",10:22:45,10:25:45,09:41:00,10:25:45,00:03:00,527,203,80,4,27.86,108,0.33,2,26.46,175.67,1,6,62.51,188
2,MD-3,Biton,,"Ball movement, 8SG, 36x54",09:41:00,09:43:30,09:41:00,10:25:45,00:02:30,296,41,18,0,7.21,18,0.4,2,23.8,118.49,1,5,28.88,72
2,MD-3,Biton,,"Ball movement, 8SG, 36x54, Set 2",09:44:30,09:47:00,09:41:00,10:25:45,00:02:29,234,41,10,0,4.17,15,1.2,0.4,22.13,93.93,3,1,19.7,49
2,MD-3,Biton,,"Ball movement, 8SG, 36x54, Set 3",09:48:21,09:50:51,09:41:00,10:25:45,00:02:30,221,16,2,0,0.67,0,0,0.8,20.87,88.15,0,2,12.12,30
2,MD-3,Biton,,"Ball movement, 8SG, 36x54, Set 4",09:51:50,09:54:21,09:41:00,10:25:45,00:02:30,267,37,5,0,2.03,0,2.79,2.79,20.88,106.39,7,7,23.8,60
2,MD-3,Biton,,"Ball movement, 8SG, 36x54, Set 5",09:55:20,09:57:50,09:41:00,10:25:45,00:02:30,255,19,4,0,1.44,5,2,0.8,22.53,101.88,5,2,16.62,42
2,MD-3,Biton,,"LSG, 4SG + 1G, Set 1",10:04:43,10:07:45,09:41:00,10:25:45,00:03:01,402,65,1,0,0.39,0,0.99,0.33,22.11,132.52,3,1,24.43,74
2,MD-3,Biton,,"LSG, 4SG + 1G, Set 2",10:09:15,10:12:15,09:41:00,10:25:45,00:03:00,354,51,7,0,2.46,9,0.67,1.33,21.05,118.03,2,4,19.91,60
2,MD-3,Biton,,"LSG, 4SG + 1G, Set 3",10:13:45,10:16:45,09:41:00,10:25:45,00:03:00,381,112,20,0,6.73,26,1,0.67,24.56,127.05,3,2,31.76,95
2,MD-3,Biton,,"LSG, 4SG + 1G, Set 4",10:18:15,10:21:15,09:41:00,10:25:45,00:03:00,359,67,37,2,13.13,46,1.33,0.67,26.28,119.7,4,2,28.62,86
2,MD-3,Biton,,"LSG, 4SG + 1G, Set 5",10:22:45,10:25:45,09:41:00,10:25:45,00:03:00,300,63,50,2,17.27,48,1.33,1.33,25.64,99.85,4,4,33.8,101
2,MD-3,Beni,,"Ball movement, 8SG, 36x54",09:41:00,09:43:30,09:41:00,10:25:45,00:02:30,346,58,0,0,0,0,2,2.4,19.13,138.37,5,6,28.96,72
2,MD-3,Beni,,"Ball movement, 8SG, 36x54, Set 2",09:44:30,09:47:00,09:41:00,10:25:45,00:02:29,321,40,0,0,0,0,1.61,1.61,18.98,128.84,4,4,28.04,70
2,MD-3,Beni,,"Ball movement, 8SG, 36x54, Set 3",09:48:21,09:50:51,09:41:00,10:25:45,00:02:30,367,71,0,0,0,0,2.39,1.99,19.33,146.35,6,5,39.62,99
2,MD-3,Beni,,"Ball movement, 8SG, 36x54, Set 4",09:51:50,09:54:21,09:41:00,10:25:45,00:02:30,340,47,1,0,0.44,0,0.8,3.19,20.08,135.51,2,8,23.99,60
2,MD-3,Beni,,"Ball movement, 8SG, 36x54, Set 5",09:55:20,09:57:50,09:41:00,10:25:45,00:02:30,337,71,1,0,0.22,0,1.6,2,19.88,134.42,4,5,32.39,81
2,MD-3,Beni,,"LSG, 4SG + 1G, Set 1",10:04:43,10:07:45,09:41:00,10:25:45,00:03:01,148,34,0,0,0,0,3.63,2.64,18.56,48.98,11,8,14.36,44
2,MD-3,Beni,,"LSG, 4SG + 1G, Set 2",10:09:15,10:12:15,09:41:00,10:25:45,00:03:00,449,102,46,0,15.19,46,1.67,1,25.14,149.67,5,3,46.41,139
2,MD-3,Beni,,"LSG, 4SG + 1G, Set 3",10:13:45,10:16:45,09:41:00,10:25:45,00:03:00,234,141,18,0,5.89,24,0.67,1,21.5,77.85,2,3,20.73,62
2,MD-3,Beni,,"LSG, 4SG + 1G, Set 4",10:18:15,10:21:15,09:41:00,10:25:45,00:03:00,493,122,79,14,31.01,98,1,0.67,26.06,164.14,3,2,51.87,156
2,MD-3,Beni,,"LSG, 4SG + 1G, Set 5",10:22:45,10:25:45,09:41:00,10:25:45,00:03:00,409,84,30,1,10.33,27,2,2,25.47,136.26,6,6,38.17,115
2,MD-3,Don,,"Ball movement, 8SG, 36x54",09:41:00,09:43:30,09:41:00,10:25:45,00:02:30,340,49,12,0,4.7,10,1.2,1.6,22.7,135.77,3,4,31.02,78
2,MD-3,Don,,"Ball movement, 8SG, 36x54, Set 2",09:44:30,09:47:00,09:41:00,10:25:45,00:02:29,314,47,1,0,0.22,0,2.01,2.01,19.99,125.97,5,5,25.55,64
2,MD-3,Don,,"Ball movement, 8SG, 36x54, Set 3",09:48:21,09:50:51,09:41:00,10:25:45,00:02:30,319,50,3,0,1.12,9,3.19,3.19,20.62,127.32,8,8,30.54,77
2,MD-3,Don,,"Ball movement, 8SG, 36x54, Set 4",09:51:50,09:54:21,09:41:00,10:25:45,00:02:30,353,54,20,0,7.77,26,2.79,2.79,22.23,140.66,7,7,36.64,92
2,MD-3,Don,,"Ball movement, 8SG, 36x54, Set 5",09:55:20,09:57:50,09:41:00,10:25:45,00:02:30,349,72,7,0,2.78,8,0.8,2.8,22.38,139.31,2,7,32.94,82
2,MD-3,Don,,"LSG, 4SG + 1G, Set 1",10:04:43,10:07:45,09:41:00,10:25:45,00:03:01,458,74,19,0,6.13,17,0.66,1.65,23.99,151.27,2,5,29.9,91
2,MD-3,Don,,"LSG, 4SG + 1G, Set 2",10:09:15,10:12:15,09:41:00,10:25:45,00:03:00,285,42,21,16,12.43,37,1,1.33,27.82,95.04,3,4,22.93,69
2,MD-3,Don,,"LSG, 4SG + 1G, Set 3",10:13:45,10:16:45,09:41:00,10:25:45,00:03:00,437,73,51,24,25.15,82,1.67,2,31.45,145.72,5,6,41.68,125
2,MD-3,Don,,"LSG, 4SG + 1G, Set 4",10:18:15,10:21:15,09:41:00,10:25:45,00:03:00,380,83,32,3,11.73,29,2.67,2.33,26.18,126.47,8,7,32.8,98
2,MD-3,Don,,"LSG, 4SG + 1G, Set 5",10:22:45,10:25:45,09:41:00,10:25:45,00:03:00,386,104,60,25,28.37,55,2.67,2,27.52,128.57,8,6,45.55,137
2,MD-3,Bazea,,"Ball movement, 8SG, 36x54",09:41:00,09:43:30,09:41:00,10:25:45,00:02:30,302,23,10,0,4.19,10,1.6,1.6,22.4,120.78,4,4,19.04,48
2,MD-3,Bazea,,"Ball movement, 8SG, 36x54, Set 2",09:44:30,09:47:00,09:41:00,10:25:45,00:02:29,276,47,0,0,0,0,1.61,1.61,19.07,110.71,4,4,22.22,55
2,MD-3,Bazea,,"Ball movement, 8SG, 36x54, Set 3",09:48:21,09:50:51,09:41:00,10:25:45,00:02:30,251,22,6,0,2.55,5,1.59,0.8,22.11,100.2,4,2,16.42,41
2,MD-3,Bazea,,"Ball movement, 8SG, 36x54, Set 4",09:51:50,09:54:21,09:41:00,10:25:45,00:02:30,276,56,2,0,0.89,0,1.99,1.99,20.37,110.03,5,5,26.96,68
2,MD-3,Bazea,,"Ball movement, 8SG, 36x54, Set 5",09:55:20,09:57:50,09:41:00,10:25:45,00:02:30,311,71,11,0,4.31,19,1.2,1.2,22.07,124.31,3,3,27.39,69
2,MD-3,Bazea,,"LSG, 4SG + 1G, Set 1",10:04:43,10:07:45,09:41:00,10:25:45,00:03:01,453,64,15,0,4.88,14,1.32,0.66,23.12,149.42,4,2,25.02,76
2,MD-3,Bazea,,"LSG, 4SG + 1G, Set 2",10:09:15,10:12:15,09:41:00,10:25:45,00:03:00,338,52,27,0,9.08,26,2.67,1.33,24.02,112.64,8,4,24.14,72
2,MD-3,Bazea,,"LSG, 4SG + 1G, Set 3",10:13:45,10:16:45,09:41:00,10:25:45,00:03:00,420,103,24,10,11.27,32,0.67,1.33,28.34,140,2,4,35.07,105
2,MD-3,Bazea,,"LSG, 4SG + 1G, Set 4",10:18:15,10:21:15,09:41:00,10:25:45,00:03:00,415,71,47,44,30.05,98,1,1.33,32.05,138.32,3,4,42.45,127
2,MD-3,Bazea,,"LSG, 4SG + 1G, Set 5",10:22:45,10:25:45,09:41:00,10:25:45,00:03:00,340,31,0,0,0,0,0.33,0.33,19.42,113.41,1,1,12.88,39
2,MD-3,Botaka,,"Ball movement, 8SG, 36x54",09:41:00,09:43:30,09:41:00,10:25:45,00:02:30,262,24,0,0,0,0,0.8,1.6,16.88,104.84,2,4,13.25,33
2,MD-3,Botaka,,"Ball movement, 8SG, 36x54, Set 2",09:44:30,09:47:00,09:41:00,10:25:45,00:02:29,233,21,0,0,0,0,1.2,0.4,18.86,93.51,3,1,13.7,34
2,MD-3,Botaka,,"Ball movement, 8SG, 36x54, Set 3",09:48:21,09:50:51,09:41:00,10:25:45,00:02:30,266,21,0,0,0,0,3.99,1.2,17.62,106.01,10,3,22.06,55
2,MD-3,Botaka,,"Ball movement, 8SG, 36x54, Set 4",09:51:50,09:54:21,09:41:00,10:25:45,00:02:30,219,17,0,0,0,0,0.4,0.4,18.35,87.12,1,1,10.53,26
2,MD-3,Botaka,,"Ball movement, 8SG, 36x54, Set 5",09:55:20,09:57:50,09:41:00,10:25:45,00:02:30,263,20,0,0,0,0,1.6,1.2,19.09,105.17,4,3,17.61,44
2,MD-3,Botaka,,"LSG, 4SG + 1G, Set 1",10:04:43,10:07:45,09:41:00,10:25:45,00:03:01,403,59,18,14,10.64,31,1.65,1.32,29.33,133.09,5,4,33.27,101
2,MD-3,Botaka,,"LSG, 4SG + 1G, Set 2",10:09:15,10:12:15,09:41:00,10:25:45,00:03:00,377,52,20,0,6.58,28,1,1.33,23.82,125.61,3,4,21.93,66
2,MD-3,Botaka,,"LSG, 4SG + 1G, Set 3",10:13:45,10:16:45,09:41:00,10:25:45,00:03:00,348,41,22,22,14.55,47,1,0,30.54,115.81,3,0,23.77,71
2,MD-3,Botaka,,"LSG, 4SG + 1G, Set 4",10:18:15,10:21:15,09:41:00,10:25:45,00:03:00,389,67,36,13,16.34,53,0.67,0.67,27.55,129.63,2,2,35.25,106
2,MD-3,Botaka,,"LSG, 4SG + 1G, Set 5",10:22:45,10:25:45,09:41:00,10:25:45,00:03:00,421,105,46,2,15.89,57,0.33,1.33,25.48,140.25,1,4,39.97,120
2,MD-3,Badash,,"Ball movement, 8SG, 36x54",09:41:00,09:43:30,09:41:00,10:25:45,00:02:30,269,22,6,0,2.27,8,0.8,1.6,21.19,107.48,2,4,20.04,50
2,MD-3,Badash,,"Ball movement, 8SG, 36x54, Set 2",09:44:30,09:47:00,09:41:00,10:25:45,00:02:29,255,45,5,0,1.84,8,0.8,0.4,21.23,102.26,2,1,19.61,49
2,MD-3,Badash,,"Ball movement, 8SG, 36x54, Set 3",09:48:21,09:50:51,09:41:00,10:25:45,00:02:30,319,67,14,0,5.49,10,2.39,1.99,22.08,127.04,6,5,32.74,82
2,MD-3,Badash,,"Ball movement, 8SG, 36x54, Set 4",09:51:50,09:54:21,09:41:00,10:25:45,00:02:30,249,26,0,0,0,0,0.4,0,18.92,99.06,1,0,18.54,47
2,MD-3,Badash,,"Ball movement, 8SG, 36x54, Set 5",09:55:20,09:57:50,09:41:00,10:25:45,00:02:30,289,62,0,0,0,0,1.2,1.6,18.82,115.44,3,4,28.3,71
2,MD-3,Badash,,"LSG, 4SG + 1G, Set 1",10:04:43,10:07:45,09:41:00,10:25:45,00:03:01,389,71,14,0,4.76,12,0.99,0.99,24.65,128.22,3,3,26.43,80
2,MD-3,Badash,,"LSG, 4SG + 1G, Set 2",10:09:15,10:12:15,09:41:00,10:25:45,00:03:00,292,29,26,0,8.61,30,2,0,24.71,97.28,6,0,17.57,53
2,MD-3,Badash,,"LSG, 4SG + 1G, Set 3",10:13:45,10:16:45,09:41:00,10:25:45,00:03:00,360,41,67,13,26.66,84,1.67,1.33,28.79,119.95,5,4,41.96,126
2,MD-3,Badash,,"LSG, 4SG + 1G, Set 4",10:18:15,10:21:15,09:41:00,10:25:45,00:03:00,358,57,31,0,10.24,40,0.67,0.33,25.06,119.33,2,1,24.56,74
2,MD-3,Badash,,"LSG, 4SG + 1G, Set 5",10:22:45,10:25:45,09:41:00,10:25:45,00:03:00,391,97,31,0,10.21,38,1.67,0.33,22.73,130.29,5,1,34.59,104
2,MD-3,Zada,,"Ball movement, 8SG, 36x54",09:41:00,09:43:30,09:41:00,10:25:45,00:02:30,267,21,9,1,3.83,9,2.4,1.6,25.26,106.81,6,4,24.03,60
2,MD-3,Zada,,"Ball movement, 8SG, 36x54, Set 2",09:44:30,09:47:00,09:41:00,10:25:45,00:02:29,254,23,6,0,2.57,6,1.61,2.81,22.56,101.89,4,7,22.83,57
2,MD-3,Zada,,"Ball movement, 8SG, 36x54, Set 3",09:48:21,09:50:51,09:41:00,10:25:45,00:02:30,253,13,1,0,0.22,0,0.4,0.8,20.07,100.92,1,2,16.06,40
2,MD-3,Zada,,"Ball movement, 8SG, 36x54, Set 4",09:51:50,09:54:21,09:41:00,10:25:45,00:02:30,272,41,15,6,8.52,21,1.2,1.59,26.92,108.37,3,4,31.25,78
2,MD-3,Zada,,"Ball movement, 8SG, 36x54, Set 5",09:55:20,09:57:50,09:41:00,10:25:45,00:02:30,251,13,0,0,0,0,2.4,1.6,18.56,100.19,6,4,16.13,40
2,MD-3,Zada,,"LSG, 4SG + 1G, Set 1",10:04:43,10:07:45,09:41:00,10:25:45,00:03:01,92,0,0,0,0,0,1.32,0,9.97,30.4,4,0,1.34,4
2,MD-3,Zada,,"LSG, 4SG + 1G, Set 2",10:09:15,10:12:15,09:41:00,10:25:45,00:03:00,355,77,14,0,4.54,8,1.33,1,24.04,118.25,4,3,25.41,76
2,MD-3,Zada,,"LSG, 4SG + 1G, Set 3",10:13:45,10:16:45,09:41:00,10:25:45,00:03:00,356,122,31,0,10.26,28,4.66,4,24.66,118.6,14,12,48.41,145
2,MD-3,Zada,,"LSG, 4SG + 1G, Set 4",10:18:15,10:21:15,09:41:00,10:25:45,00:03:00,401,77,33,2,11.82,47,0.67,1.67,26.32,133.48,2,5,28.18,85
2,MD-3,Zada,,"LSG, 4SG + 1G, Set 5",10:22:45,10:25:45,09:41:00,10:25:45,00:03:00,386,63,58,42,33.31,110,0.67,0.67,32.12,128.44,2,2,44.3,133
2,MD-3,Jan,,"Ball movement, 8SG, 36x54",09:41:00,09:43:30,09:41:00,10:25:45,00:02:30,253,37,2,0,0.89,0,1.2,1.2,20.36,101.24,3,3,19.21,48
2,MD-3,Jan,,"Ball movement, 8SG, 36x54, Set 2",09:44:30,09:47:00,09:41:00,10:25:45,00:02:29,262,28,0,0,0,0,0.8,0.8,19.22,105.04,2,2,20.32,51
2,MD-3,Jan,,"Ball movement, 8SG, 36x54, Set 3",09:48:21,09:50:51,09:41:00,10:25:45,00:02:30,269,34,0,0,0,0,0.4,2.79,18.57,107.16,1,7,22.66,57
2,MD-3,Jan,,"Ball movement, 8SG, 36x54, Set 4",09:51:50,09:54:21,09:41:00,10:25:45,00:02:30,254,19,2,0,0.67,0,1.2,1.59,20.38,101.38,3,4,18.11,45
2,MD-3,Jan,,"Ball movement, 8SG, 36x54, Set 5",09:55:20,09:57:50,09:41:00,10:25:45,00:02:30,239,32,0,0,0,0,1.6,1.6,18.74,95.55,4,4,16.33,41
2,MD-3,Jan,,"LSG, 4SG + 1G, Set 1",10:04:43,10:07:45,09:41:00,10:25:45,00:03:01,399,92,1,0,0.18,0,0.33,0.66,20.06,131.69,1,2,23.34,71
2,MD-3,Jan,,"LSG, 4SG + 1G, Set 2",10:09:15,10:12:15,09:41:00,10:25:45,00:03:00,330,24,0,0,0,0,0.33,0.67,18.67,109.82,1,2,14.72,44
2,MD-3,Jan,,"LSG, 4SG + 1G, Set 3",10:13:45,10:16:45,09:41:00,10:25:45,00:03:00,405,63,41,36,25.9,85,0.33,1,30.16,135.08,1,3,34.04,102
2,MD-3,Jan,,"LSG, 4SG + 1G, Set 4",10:18:15,10:21:15,09:41:00,10:25:45,00:03:00,377,73,29,13,13.96,48,0.67,1.33,28.42,125.62,2,4,34.52,104
2,MD-3,Jan,,"LSG, 4SG + 1G, Set 5",10:22:45,10:25:45,09:41:00,10:25:45,00:03:00,365,72,28,0,9.34,42,0.67,0.33,23.74,121.44,2,1,26.71,80
2,MD-3,Togui,,"Ball movement, 8SG, 36x54",09:41:00,09:43:30,09:41:00,10:25:45,00:02:30,261,25,16,0,6.42,19,1.2,2.4,25.19,104.32,3,6,24.26,61
2,MD-3,Togui,,"Ball movement, 8SG, 36x54, Set 2",09:44:30,09:47:00,09:41:00,10:25:45,00:02:29,236,30,21,0,8.3,20,0.8,1.2,23.91,94.91,2,3,26.43,66
2,MD-3,Togui,,"Ball movement, 8SG, 36x54, Set 3",09:48:21,09:50:51,09:41:00,10:25:45,00:02:30,214,38,0,0,0,0,1.59,0,19.29,85.27,4,0,18.03,45
2,MD-3,Togui,,"Ball movement, 8SG, 36x54, Set 4",09:51:50,09:54:21,09:41:00,10:25:45,00:02:30,208,17,8,0,3.32,7,1.99,0.8,23.22,82.7,5,2,16.46,41
2,MD-3,Togui,,"Ball movement, 8SG, 36x54, Set 5",09:55:20,09:57:50,09:41:00,10:25:45,00:02:30,248,27,11,3,5.41,13,1.6,0.8,26.78,98.88,4,2,18.59,47
2,MD-3,Togui,,"LSG, 4SG + 1G, Set 1",10:04:43,10:07:45,09:41:00,10:25:45,00:03:01,434,61,38,3,13.39,44,0.99,1.65,25.97,143.19,3,5,30.74,93
2,MD-3,Togui,,"LSG, 4SG + 1G, Set 2",10:09:15,10:12:15,09:41:00,10:25:45,00:03:00,337,53,8,23,10.28,29,1.33,1,32.6,112.26,4,3,27.11,81
2,MD-3,Togui,,"LSG, 4SG + 1G, Set 3",10:13:45,10:16:45,09:41:00,10:25:45,00:03:00,383,122,9,0,2.83,13,1.33,1.67,21.63,127.46,4,5,32.37,97
2,MD-3,Togui,,"LSG, 4SG + 1G, Set 4",10:18:15,10:21:15,09:41:00,10:25:45,00:03:00,359,52,28,37,21.64,73,0.67,1,31.15,119.77,2,3,34.04,102
2,MD-3,Togui,,"LSG, 4SG + 1G, Set 5",10:22:45,10:25:45,09:41:00,10:25:45,00:03:00,367,44,35,30,21.74,67,1.33,1.67,30.81,122.18,4,5,34.86,105
2,MD-3,Tomer,,"Ball movement, 8SG, 36x54",09:41:00,09:43:30,09:41:00,10:25:45,00:02:30,254,28,20,7,10.96,30,0.8,1.6,27.16,101.51,2,4,22.4,56
2,MD-3,Tomer,,"Ball movement, 8SG, 36x54, Set 2",09:44:30,09:47:00,09:41:00,10:25:45,00:02:29,233,32,1,0,0.45,0,0.8,2.41,20.31,93.59,2,6,17.14,43
2,MD-3,Tomer,,"Ball movement, 8SG, 36x54, Set 3",09:48:21,09:50:51,09:41:00,10:25:45,00:02:30,276,32,0,0,0,0,1.59,1.2,18.81,110.02,4,3,21.82,55
2,MD-3,Tomer,,"Ball movement, 8SG, 36x54, Set 4",09:51:50,09:54:21,09:41:00,10:25:45,00:02:30,252,20,0,0,0,0,1.59,0.8,17.73,100.38,4,2,13.81,35
2,MD-3,Tomer,,"Ball movement, 8SG, 36x54, Set 5",09:55:20,09:57:50,09:41:00,10:25:45,00:02:30,242,16,0,0,0,0,0.4,1.2,17.67,96.56,1,3,14.94,37
2,MD-3,Tomer,,"LSG, 4SG + 1G, Set 1",10:04:43,10:07:45,09:41:00,10:25:45,00:03:01,467,98,18,0,5.92,28,0.66,0.66,24.68,154.16,2,2,31.03,94
2,MD-3,Tomer,,"LSG, 4SG + 1G, Set 2",10:09:15,10:12:15,09:41:00,10:25:45,00:03:00,18,0,0,0,0,0,0,0,5.01,5.97,0,0,0,0
2,MD-3,Tomer,,"LSG, 4SG + 1G, Set 3",10:13:45,10:16:45,09:41:00,10:25:45,00:03:00,382,61,53,15,22.59,79,0.67,1.33,29.5,127.1,2,4,34.95,105
2,MD-3,Tomer,,"LSG, 4SG + 1G, Set 4",10:18:15,10:21:15,09:41:00,10:25:45,00:03:00,25,0,0,0,0,0,0,0,5.54,8.21,0,0,0,0
2,MD-3,Tomer,,"LSG, 4SG + 1G, Set 5",10:22:45,10:25:45,09:41:00,10:25:45,00:03:00,381,84,17,0,5.51,14,0,0.67,24.59,126.95,0,2,21.78,65
3,MD-2,Baco,,7vs7vs7+1J Heptagon (11m Edge) 1st Set,09:47:30,09:51:00,09:47:30,10:48:10,00:03:30,322,6,0,0,0,0,0.29,0.29,17.71,92.01,1,1,10.58,37
3,MD-2,Baco,,"7vs7vs7+1J Heptagon (11m Edge), 2nd Set",09:52:30,09:56:00,09:47:30,10:48:10,00:03:30,179,0,0,0,0,0,0,0,13.48,51.23,0,0,2.38,8
3,MD-2,Baco,,"7vs7vs7+1J Heptagon (11m Edge), 3rd Set",09:58:40,10:00:40,09:47:30,10:48:10,00:02:00,281,9,0,0,0,0,1.5,3,17.57,140.51,3,6,23.04,46
3,MD-2,Baco,,"7vs7vs7+1J Heptagon (11m Edge), 4th Set",10:01:50,10:03:50,09:47:30,10:48:10,00:02:00,159,0,0,0,0,0,0.5,1,14.1,79.66,1,2,6.23,12
3,MD-2,Baco,,"7vs7vs7+1J Heptagon (11m Edge), 5th Set",10:04:50,10:06:50,09:47:30,10:48:10,00:01:59,45,0,0,0,0,0,0,0,8.87,22.38,0,0,0.24,0
3,MD-2,Baco,,"Tactical 11vs11 Defence, 1st Set",10:12:50,10:15:50,09:47:30,10:48:10,00:03:00,341,49,24,0,7.89,48,1.33,0.33,23.95,113.63,4,1,20.69,62
3,MD-2,Baco,,"Tactical 11vs11 Defence, 2nd Set",10:17:40,10:20:40,09:47:30,10:48:10,00:03:00,273,34,0,0,0,0,0.33,0.33,18.08,91.04,1,1,11.46,34
3,MD-2,Baco,,"Tactical 11vs11 Defence, 3rd Set",10:23:00,10:26:00,09:47:30,10:48:10,00:03:00,221,18,16,3,6.32,17,1,0.33,27.8,73.63,3,1,12.37,37
3,MD-2,Baco,,"Tactical 11vs11 Defence, 4th Set",10:28:25,10:31:25,09:47:30,10:48:10,00:03:00,292,17,12,0,4.05,13,0.67,0.67,24.49,97.3,2,2,15.2,46
3,MD-2,Baco,,"Tactical 11vs11 Offence, 1st Set",10:36:05,10:41:05,09:47:30,10:48:10,00:04:59,511,82,12,0,2.42,14,1.4,0.4,22.24,102.21,7,2,19.22,96
3,MD-2,Baco,,"Tactical 11vs11 Offence, 2nd Set",10:43:10,10:48:10,09:47:30,10:48:10,00:05:00,412,60,5,0,0.92,7,0.2,0.4,21.23,82.38,1,2,8.32,42
3,MD-2,Glazer,,7vs7vs7+1J Heptagon (11m Edge) 1st Set,09:47:30,09:51:00,09:47:30,10:48:10,00:03:30,214,11,1,0,0.16,0,0.86,0.29,20.65,61.12,3,1,8.46,30
3,MD-2,Glazer,,"7vs7vs7+1J Heptagon (11m Edge), 2nd Set",09:52:30,09:56:00,09:47:30,10:48:10,00:03:30,291,44,0,0,0,0,0.86,1.14,19.54,83.09,3,4,20.23,71
3,MD-2,Glazer,,"7vs7vs7+1J Heptagon (11m Edge), 3rd Set",09:58:40,10:00:40,09:47:30,10:48:10,00:02:00,114,0,0,0,0,0,1,0,13.13,56.84,2,0,4.97,10
3,MD-2,Glazer,,"7vs7vs7+1J Heptagon (11m Edge), 4th Set",10:01:50,10:03:50,09:47:30,10:48:10,00:02:00,110,0,0,0,0,0,1,1,13.64,55.09,2,2,6.05,12
3,MD-2,Glazer,,"7vs7vs7+1J Heptagon (11m Edge), 5th Set",10:04:50,10:06:50,09:47:30,10:48:10,00:01:59,279,50,2,0,1.15,0,1,2.51,20.86,139.92,2,5,45.03,90
3,MD-2,Glazer,,"Tactical 11vs11 Defence, 1st Set",10:12:50,10:15:50,09:47:30,10:48:10,00:03:00,347,49,9,0,3.05,10,1,0.33,23.58,115.48,3,1,19.54,59
3,MD-2,Glazer,,"Tactical 11vs11 Defence, 2nd Set",10:17:40,10:20:40,09:47:30,10:48:10,00:03:00,304,30,24,18,13.97,41,1.33,1.33,27.59,101.24,4,4,23.17,70
3,MD-2,Glazer,,"Tactical 11vs11 Defence, 3rd Set",10:23:00,10:26:00,09:47:30,10:48:10,00:03:00,279,53,31,4,11.77,38,0.67,0.33,26.55,92.96,2,1,26.91,81
3,MD-2,Glazer,,"Tactical 11vs11 Defence, 4th Set",10:28:25,10:31:25,09:47:30,10:48:10,00:03:00,255,31,7,0,2.35,11,0.67,0.33,22.98,85.03,2,1,15.41,46
3,MD-2,Glazer,,"Tactical 11vs11 Offence, 1st Set",10:36:05,10:41:05,09:47:30,10:48:10,00:04:59,529,59,13,7,4.09,19,0.6,0.8,26.38,105.96,3,4,19.97,100
3,MD-2,Glazer,,"Tactical 11vs11 Offence, 2nd Set",10:43:10,10:48:10,09:47:30,10:48:10,00:05:00,461,88,48,0,9.55,56,0.4,0.2,24.45,92.15,2,1,20.08,100
3,MD-2,Shalom,,7vs7vs7+1J Heptagon (11m Edge) 1st Set,09:47:30,09:51:00,09:47:30,10:48:10,00:03:30,316,12,0,0,0,0,0,0.86,17.43,90.26,0,3,9.82,34
